Date_Vente,SKU,Collection,Nom_Produit,Couleur,Taille,Quantité_Vendue,Prix_Unitaire,Remise,Prix_Final,Canal,Paiement,Pays,date_vente,pays_commande
2024-05-11,CHE-96,Chechias,Chechia,Noir,XL,3,9.49,0,9.49,E-commerce,PayPal,Belgique,2023-09-12,Luxembourg
2024-12-22,QAM-62,Qamis,Qamis Classique,Bleu foncé,Unknown,3,39.99,0,39.99,E-commerce,PayPal,Belgique,2022-07-07,Belgique
2024-02-08,QAM-18,Qamis,Qamis Classique,Blanc,Unknown,3,39.99,0,39.99,E-commerce,Google Pay,Belgique,2022-05-11,France
2025-04-23,QAM-58,Qamis,Qamis Classique,Bleu foncé,Unknown,3,39.99,0,39.99,E-commerce,PayPal,Belgique,2024-03-15,France
2025-05-12,QAM-82,Qamis,Qamis Classique,Gris,Unknown,2,39.99,0,39.99,E-commerce,Apple Pay,Belgique,2024-07-24,Pays-Bas
2023-12-02,QAM-88,Qamis,Qamis Classique,Gris,Unknown,1,39.99,0,39.99,E-commerce,Visa,Belgique,2024-09-12,Belgique
2024-05-29,QAM-7,Qamis,Qamis Classique,Beige,Unknown,3,39.99,0,39.99,E-commerce,Visa,Belgique,2022-07-02,France
2024-04-03,QAM-22,Qamis,Qamis Classique,Blanc,Unknown,3,39.99,0,39.99,E-commerce,PayPal,Belgique,2024-09-09,France
2024-10-23,QAM-36,Qamis,Qamis Classique,Chocolat,Unknown,2,39.99,0,39.99,E-commerce,Visa,Belgique,2022-12-30,France
2023-06-20,SP-133,Sport-Plage,T-shirt technique,Noir,S,2,24.99,0,24.99,E-commerce,Mastercard,Belgique,2022-02-08,France
2025-06-10,LIN-123,Ensembles En Lin,Ensemble en Lin,Bordeaux,L,2,69.99,0,69.99,E-commerce,Mastercard,Belgique,2023-05-12,Belgique
2024-07-04,QAM-41,Qamis,Qamis Classique,Chocolat,Unknown,2,39.99,0,39.99,E-commerce,Apple Pay,Belgique,2024-09-08,Belgique
2025-02-16,QAM-5,Qamis,Qamis Classique,Beige,Unknown,3,39.99,0,39.99,E-commerce,PayPal,Belgique,2024-07-09,Belgique
2023-11-19,QAM-43,Qamis,Qamis Classique,Chocolat,Unknown,1,39.99,0,39.99,E-commerce,Apple Pay,Belgique,2023-12-23,Luxembourg
2023-01-10,QAM-21,Qamis,Qamis Classique,Blanc,Unknown,2,39.99,0,39.99,E-commerce,Visa,Belgique,2022-01-16,Belgique
2024-02-23,LIN-114,Ensembles En Lin,Ensemble en Lin,Noir,M,3,69.99,0,69.99,E-commerce,Visa,Belgique,2023-05-08,Belgique
2025-01-20,QAM-65,Qamis,Qamis Classique,Bleu foncé,Unknown,3,39.99,0,39.99,E-commerce,Visa,Belgique,2024-06-12,Pays-Bas
2024-11-27,QAM-66,Qamis,Qamis Classique,Bleu foncé,Unknown,2,39.99,0,39.99,E-commerce,PayPal,Belgique,2022-11-07,Belgique
2024-08-02,QAM-33,Qamis,Qamis Classique,Noir,Unknown,2,39.99,0,39.99,E-commerce,Mastercard,Belgique,2024-01-09,Pays-Bas
2024-04-13,QAM-87,Qamis,Qamis Classique,Gris,Unknown,1,39.99,0,39.99,E-commerce,Apple Pay,Belgique,2023-06-30,France
2025-06-10,QAM-60,Qamis,Qamis Classique,Bleu foncé,Unknown,2,39.99,0,39.99,E-commerce,Google Pay,Belgique,2023-02-18,Luxembourg
2024-08-23,QAM-43,Qamis,Qamis Classique,Chocolat,Unknown,3,39.99,0,39.99,E-commerce,Google Pay,Belgique,2022-09-08,Belgique
2023-07-18,QAM-21,Qamis,Qamis Classique,Blanc,Unknown,3,39.99,0,39.99,E-commerce,Mastercard,Belgique,2024-01-29,Belgique
2025-02-03,QAM-65,Qamis,Qamis Classique,Bleu foncé,Unknown,2,39.99,0,39.99,E-commerce,Mastercard,Belgique,2024-11-28,France
2024-08-08,QAM-59,Qamis,Qamis Classique,Bleu foncé,Unknown,3,39.99,0,39.99,E-commerce,Visa,Belgique,2024-03-24,Luxembourg
2024-12-10,QAM-65,Qamis,Qamis Classique,Bleu foncé,Unknown,1,39.99,0,39.99,E-commerce,Google Pay,Belgique,2022-01-29,France
2023-06-03,QAM-71,Qamis,Qamis Classique,Kaki,Unknown,3,39.99,0,39.99,E-commerce,Google Pay,Belgique,2024-08-15,Belgique
2024-03-23,QAM-54,Qamis,Qamis Classique,Bleu ciel,Unknown,3,39.99,0,39.99,E-commerce,Apple Pay,Belgique,2023-04-22,France
2024-11-20,LIN-113,Ensembles En Lin,Ensemble en Lin,Noir,S,2,69.99,0,69.99,E-commerce,PayPal,Belgique,2022-11-14,France
2024-09-18,SP-136,Sport-Plage,T-shirt technique,Noir,XL,2,24.99,0,24.99,E-commerce,Mastercard,Belgique,2022-09-02,France
2023-10-18,CHE-110,Chechias,Chechia,Gris métallisé,M,2,9.49,0,9.49,E-commerce,Google Pay,Belgique,2024-01-18,France
2024-02-19,QAM-2,Qamis,Qamis Classique,Beige,Unknown,2,39.99,0,39.99,E-commerce,Mastercard,Belgique,2023-11-28,Luxembourg
2024-03-31,LIN-114,Ensembles En Lin,Ensemble en Lin,Noir,M,1,69.99,0,69.99,E-commerce,Apple Pay,Belgique,2022-09-29,France
2023-07-03,QAM-81,Qamis,Qamis Classique,Gris,Unknown,1,39.99,0,39.99,E-commerce,Mastercard,Belgique,2023-01-12,Belgique
2023-05-15,QAM-7,Qamis,Qamis Classique,Beige,Unknown,2,39.99,0,39.99,E-commerce,Apple Pay,Belgique,2022-09-23,France
2023-07-05,QAM-26,Qamis,Qamis Classique,Noir,Unknown,1,39.99,0,39.99,E-commerce,PayPal,Belgique,2024-07-14,Belgique
2025-02-15,QAM-56,Qamis,Qamis Classique,Bleu foncé,Unknown,3,39.99,0,39.99,E-commerce,Google Pay,Belgique,2024-07-09,Belgique
2023-08-04,QAM-24,Qamis,Qamis Classique,Noir,Unknown,2,39.99,0,39.99,E-commerce,PayPal,Belgique,2022-12-06,Belgique
2023-12-22,LIN-117,Ensembles En Lin,Ensemble en Lin,Bleu,S,2,69.99,0,69.99,E-commerce,Apple Pay,Belgique,2023-01-24,Belgique
2023-09-23,QAM-25,Qamis,Qamis Classique,Noir,Unknown,1,39.99,0,39.99,E-commerce,Mastercard,Belgique,2023-07-31,Belgique
2023-11-11,LIN-125,Ensembles En Lin,Ensemble en Lin,Beige,S,2,69.99,0,69.99,E-commerce,Google Pay,Belgique,2022-01-03,Belgique
2023-05-05,QAM-35,Qamis,Qamis Classique,Chocolat,Unknown,1,39.99,0,39.99,E-commerce,Apple Pay,Belgique,2023-01-11,Luxembourg
2024-06-26,QAM-73,Qamis,Qamis Classique,Kaki,Unknown,3,39.99,0,39.99,E-commerce,PayPal,Belgique,2022-11-20,Pays-Bas
2023-05-24,QAM-47,Qamis,Qamis Classique,Bleu ciel,Unknown,3,39.99,0,39.99,E-commerce,Mastercard,Belgique,2022-05-26,Belgique
2023-08-10,QAM-77,Qamis,Qamis Classique,Kaki,Unknown,1,39.99,0,39.99,E-commerce,Google Pay,Belgique,2022-10-20,Pays-Bas
2023-03-25,QAM-1,Qamis,Qamis Classique,Beige,Unknown,1,39.99,0,39.99,E-commerce,Mastercard,Belgique,2023-03-08,France
2024-08-29,QAM-84,Qamis,Qamis Classique,Gris,Unknown,2,39.99,0,39.99,E-commerce,Mastercard,Belgique,2023-12-06,Belgique
2024-04-14,QAM-86,Qamis,Qamis Classique,Gris,Unknown,1,39.99,0,39.99,E-commerce,Google Pay,Belgique,2024-08-06,Belgique
2024-10-03,LIN-115,Ensembles En Lin,Ensemble en Lin,Noir,L,3,69.99,0,69.99,E-commerce,Apple Pay,Belgique,2023-08-08,France
2025-06-03,QAM-39,Qamis,Qamis Classique,Chocolat,Unknown,2,39.99,0,39.99,E-commerce,Apple Pay,Belgique,2023-02-03,France
2024-07-15,QAM-50,Qamis,Qamis Classique,Bleu ciel,Unknown,2,39.99,0,39.99,E-commerce,Apple Pay,Belgique,2024-03-27,France
2025-06-14,QAM-42,Qamis,Qamis Classique,Chocolat,Unknown,2,39.99,0,39.99,E-commerce,Visa,Belgique,2024-08-21,Belgique
2023-12-31,QAM-24,Qamis,Qamis Classique,Noir,Unknown,1,39.99,0,39.99,E-commerce,PayPal,Belgique,2022-07-06,Belgique
2024-02-29,QAM-53,Qamis,Qamis Classique,Bleu ciel,Unknown,3,39.99,0,39.99,E-commerce,Google Pay,Belgique,2022-03-02,Belgique
2024-10-22,QAM-43,Qamis,Qamis Classique,Chocolat,Unknown,1,39.99,0,39.99,E-commerce,Visa,Belgique,2024-07-27,Belgique
2024-01-18,QAM-3,Qamis,Qamis Classique,Beige,Unknown,2,39.99,0,39.99,E-commerce,Apple Pay,Belgique,2023-12-11,Belgique
2024-06-26,QAM-33,Qamis,Qamis Classique,Noir,Unknown,2,39.99,0,39.99,E-commerce,Google Pay,Belgique,2024-03-17,Belgique
2025-05-26,CHE-99,Chechias,Chechia,Bleu foncé,L,1,9.49,0,9.49,E-commerce,Apple Pay,Belgique,2022-01-11,Luxembourg
2024-11-21,QAM-54,Qamis,Qamis Classique,Bleu ciel,Unknown,2,39.99,0,39.99,E-commerce,Google Pay,Belgique,2024-12-21,Pays-Bas
2024-08-17,QAM-32,Qamis,Qamis Classique,Noir,Unknown,1,39.99,0,39.99,E-commerce,PayPal,Belgique,2022-08-14,Belgique
2024-08-09,QAM-88,Qamis,Qamis Classique,Gris,Unknown,1,39.99,0,39.99,E-commerce,Mastercard,Belgique,2023-07-18,Pays-Bas
2024-01-05,QAM-1,Qamis,Qamis Classique,Beige,Unknown,1,39.99,0,39.99,E-commerce,PayPal,Belgique,2024-02-11,Belgique
2024-06-11,QAM-53,Qamis,Qamis Classique,Bleu ciel,Unknown,3,39.99,0,39.99,E-commerce,Visa,Belgique,2024-06-03,France
2025-03-15,QAM-39,Qamis,Qamis Classique,Chocolat,Unknown,2,39.99,0,39.99,E-commerce,Google Pay,Belgique,2022-08-14,Belgique
2023-05-25,QAM-75,Qamis,Qamis Classique,Kaki,Unknown,3,39.99,0,39.99,E-commerce,Mastercard,Belgique,2024-04-04,France
2024-09-01,QAM-75,Qamis,Qamis Classique,Kaki,Unknown,1,39.99,0,39.99,E-commerce,Visa,Belgique,2022-08-06,Pays-Bas
2024-11-30,SP-133,Sport-Plage,T-shirt technique,Noir,S,3,24.99,0,24.99,E-commerce,Mastercard,Belgique,2024-07-25,France
2024-07-15,QAM-68,Qamis,Qamis Classique,Kaki,Unknown,1,39.99,0,39.99,E-commerce,Google Pay,Belgique,2024-01-23,Belgique
2023-02-01,QAM-62,Qamis,Qamis Classique,Bleu foncé,Unknown,2,39.99,0,39.99,E-commerce,Apple Pay,Belgique,2023-05-21,France
2024-12-02,QAM-4,Qamis,Qamis Classique,Beige,Unknown,3,39.99,0,39.99,E-commerce,Mastercard,Belgique,2022-09-16,Belgique
2025-01-13,QAM-43,Qamis,Qamis Classique,Chocolat,Unknown,1,39.99,0,39.99,E-commerce,Apple Pay,Belgique,2022-02-23,Luxembourg
2025-01-02,QAM-56,Qamis,Qamis Classique,Bleu foncé,Unknown,1,39.99,0,39.99,E-commerce,PayPal,Belgique,2024-12-06,France
2025-04-10,QAM-73,Qamis,Qamis Classique,Kaki,Unknown,3,39.99,0,39.99,E-commerce,Google Pay,Belgique,2023-12-28,Belgique
2025-06-12,QAM-47,Qamis,Qamis Classique,Bleu ciel,Unknown,3,39.99,0,39.99,E-commerce,Google Pay,Belgique,2023-11-20,France
2023-09-25,CHE-108,Chechias,Chechia,Gris foncé,XL,2,9.49,0,9.49,E-commerce,Visa,Belgique,2024-11-09,France
2023-06-17,QAM-25,Qamis,Qamis Classique,Noir,Unknown,1,39.99,0,39.99,E-commerce,Apple Pay,Belgique,2023-02-23,Belgique
2025-03-29,QAM-33,Qamis,Qamis Classique,Noir,Unknown,2,39.99,0,39.99,E-commerce,Mastercard,Belgique,2023-11-21,France
2023-01-30,LIN-113,Ensembles En Lin,Ensemble en Lin,Noir,S,2,69.99,0,69.99,E-commerce,PayPal,Belgique,2024-04-29,Belgique
2024-03-05,CHE-97,Chechias,Chechia,Bleu foncé,S,2,9.49,0,9.49,E-commerce,Visa,Belgique,2022-03-03,France
2023-02-20,QAM-26,Qamis,Qamis Classique,Noir,Unknown,3,39.99,0,39.99,E-commerce,Google Pay,Belgique,2022-08-04,Luxembourg
2024-04-20,QAM-63,Qamis,Qamis Classique,Bleu foncé,Unknown,2,39.99,0,39.99,E-commerce,Visa,Belgique,2022-01-03,Luxembourg
2025-03-09,QAM-78,Qamis,Qamis Classique,Gris,Unknown,2,39.99,0,39.99,E-commerce,Visa,Belgique,2022-06-09,France
2024-10-23,LIN-124,Ensembles En Lin,Ensemble en Lin,Bordeaux,XL,1,69.99,0,69.99,E-commerce,Google Pay,Belgique,2024-02-20,France
2023-04-07,LIN-125,Ensembles En Lin,Ensemble en Lin,Beige,S,3,69.99,0,69.99,E-commerce,Visa,Belgique,2024-06-11,Belgique
2024-06-13,CHE-106,Chechias,Chechia,Gris foncé,M,1,9.49,0,9.49,E-commerce,Visa,Belgique,2022-11-25,France
2024-01-18,QAM-39,Qamis,Qamis Classique,Chocolat,Unknown,3,39.99,0,39.99,E-commerce,Apple Pay,Belgique,2023-08-03,Belgique
2023-06-22,QAM-39,Qamis,Qamis Classique,Chocolat,Unknown,1,39.99,0,39.99,E-commerce,Apple Pay,Belgique,2024-08-09,France
2024-12-31,QAM-66,Qamis,Qamis Classique,Bleu foncé,Unknown,3,39.99,0,39.99,E-commerce,Apple Pay,Belgique,2023-09-27,Belgique
2024-03-28,QAM-44,Qamis,Qamis Classique,Chocolat,Unknown,2,39.99,0,39.99,E-commerce,Google Pay,Belgique,2024-09-14,Belgique
2023-11-10,QAM-40,Qamis,Qamis Classique,Chocolat,Unknown,2,39.99,0,39.99,E-commerce,Google Pay,Belgique,2024-07-09,France
2024-10-14,SP-133,Sport-Plage,T-shirt technique,Noir,S,3,24.99,0,24.99,E-commerce,Google Pay,Belgique,2024-01-08,Belgique
2025-03-24,QAM-61,Qamis,Qamis Classique,Bleu foncé,Unknown,2,39.99,0,39.99,E-commerce,Google Pay,Belgique,2022-06-19,France
2023-08-11,LIN-116,Ensembles En Lin,Ensemble en Lin,Noir,XL,2,69.99,0,69.99,E-commerce,PayPal,Belgique,2023-06-05,Belgique
2024-11-08,QAM-52,Qamis,Qamis Classique,Bleu ciel,Unknown,1,39.99,0,39.99,E-commerce,PayPal,Belgique,2022-02-09,Belgique
2024-10-07,SP-129,Sport-Plage,Short cache awra,Noir,S,3,44.99,0,44.99,E-commerce,Apple Pay,Belgique,2024-08-12,France
2024-07-09,SP-134,Sport-Plage,T-shirt technique,Noir,M,1,24.99,0,24.99,E-commerce,Google Pay,Belgique,2024-09-10,Belgique
2023-04-05,CHE-103,Chechias,Chechia,Chocolat,L,3,9.49,0,9.49,E-commerce,Apple Pay,Belgique,2024-09-01,Belgique
2024-06-19,QAM-6,Qamis,Qamis Classique,Beige,Unknown,1,39.99,0,39.99,E-commerce,Mastercard,Belgique,2022-02-07,France
2023-10-11,QAM-85,Qamis,Qamis Classique,Gris,Unknown,1,39.99,0,39.99,E-commerce,Visa,Belgique,2022-11-24,Belgique
2025-03-31,QAM-3,Qamis,Qamis Classique,Beige,Unknown,2,39.99,0,39.99,E-commerce,Visa,Belgique,2024-07-02,Luxembourg
2025-06-03,QAM-32,Qamis,Qamis Classique,Noir,Unknown,1,39.99,0,39.99,E-commerce,PayPal,Belgique,2023-03-30,Belgique
2024-09-10,CHE-102,Chechias,Chechia,Chocolat,M,2,9.49,0,9.49,E-commerce,Mastercard,Belgique,2022-02-06,Belgique
2024-05-04,QAM-31,Qamis,Qamis Classique,Noir,Unknown,1,39.99,0,39.99,E-commerce,Mastercard,Belgique,2024-08-30,France
2024-01-14,QAM-78,Qamis,Qamis Classique,Gris,Unknown,3,39.99,0,39.99,E-commerce,PayPal,Belgique,2024-03-06,Belgique
2023-09-04,QAM-4,Qamis,Qamis Classique,Beige,Unknown,2,39.99,0,39.99,E-commerce,Apple Pay,Belgique,2024-08-30,Belgique
2025-06-16,QAM-82,Qamis,Qamis Classique,Gris,Unknown,1,39.99,0,39.99,E-commerce,Apple Pay,Belgique,2023-08-16,Belgique
2024-10-02,LIN-127,Ensembles En Lin,Ensemble en Lin,Beige,L,1,69.99,0,69.99,E-commerce,Apple Pay,Belgique,2024-11-29,Belgique
2024-11-03,LIN-119,Ensembles En Lin,Ensemble en Lin,Bleu,L,3,69.99,0,69.99,E-commerce,Google Pay,Belgique,2022-08-12,Luxembourg
2024-10-29,QAM-3,Qamis,Qamis Classique,Beige,Unknown,2,39.99,0,39.99,E-commerce,Mastercard,Belgique,2022-11-14,Belgique
2024-06-12,QAM-27,Qamis,Qamis Classique,Noir,Unknown,2,39.99,0,39.99,E-commerce,Mastercard,Belgique,2022-12-15,France
2024-07-04,QAM-83,Qamis,Qamis Classique,Gris,Unknown,3,39.99,0,39.99,E-commerce,Mastercard,Belgique,2022-04-25,Luxembourg
2023-12-06,QAM-61,Qamis,Qamis Classique,Bleu foncé,Unknown,3,39.99,0,39.99,E-commerce,Google Pay,Belgique,2023-11-29,Belgique
2024-02-13,SP-130,Sport-Plage,Short cache awra,Noir,M,1,44.99,0,44.99,E-commerce,Visa,Belgique,2024-11-29,Pays-Bas
2023-10-29,QAM-28,Qamis,Qamis Classique,Noir,Unknown,3,39.99,0,39.99,E-commerce,Google Pay,Belgique,2022-02-09,Belgique
2024-01-23,QAM-16,Qamis,Qamis Classique,Blanc,Unknown,1,39.99,0,39.99,E-commerce,Visa,Belgique,2022-08-04,Pays-Bas
2023-07-11,LIN-119,Ensembles En Lin,Ensemble en Lin,Bleu,L,1,69.99,0,69.99,E-commerce,Google Pay,Belgique,2022-12-02,Belgique
2023-04-21,QAM-4,Qamis,Qamis Classique,Beige,Unknown,1,39.99,0,39.99,E-commerce,Mastercard,Belgique,2022-04-02,France
2024-07-29,LIN-128,Ensembles En Lin,Ensemble en Lin,Beige,XL,3,69.99,0,69.99,E-commerce,Visa,Belgique,2022-12-19,France
2024-05-15,QAM-82,Qamis,Qamis Classique,Gris,Unknown,3,39.99,0,39.99,E-commerce,Visa,Belgique,2023-07-25,Belgique
2025-01-16,QAM-7,Qamis,Qamis Classique,Beige,Unknown,3,39.99,0,39.99,E-commerce,Mastercard,Belgique,2024-03-26,France
2024-07-24,QAM-11,Qamis,Qamis Classique,Beige,Unknown,2,39.99,0,39.99,E-commerce,Visa,Belgique,2024-02-20,France
2023-05-18,QAM-50,Qamis,Qamis Classique,Bleu ciel,Unknown,1,39.99,0,39.99,E-commerce,Visa,Belgique,2022-12-29,Belgique
2025-02-21,CHE-89,Chechias,Chechia,Gris clair,S,2,9.49,0,9.49,E-commerce,Visa,Belgique,2023-07-11,Belgique
2023-07-03,QAM-79,Qamis,Qamis Classique,Gris,Unknown,1,39.99,0,39.99,E-commerce,Apple Pay,Belgique,2022-12-22,France
2024-11-12,QAM-6,Qamis,Qamis Classique,Beige,Unknown,3,39.99,0,39.99,E-commerce,Mastercard,Belgique,2022-07-10,France
2023-01-11,QAM-81,Qamis,Qamis Classique,Gris,Unknown,3,39.99,0,39.99,E-commerce,Visa,Belgique,2023-02-26,Pays-Bas
2023-04-05,CHE-101,Chechias,Chechia,Chocolat,S,1,9.49,0,9.49,E-commerce,Apple Pay,Belgique,2023-12-01,France
2024-04-24,QAM-61,Qamis,Qamis Classique,Bleu foncé,Unknown,3,39.99,0,39.99,E-commerce,Google Pay,Belgique,2022-01-07,Pays-Bas
2025-02-12,LIN-120,Ensembles En Lin,Ensemble en Lin,Bleu,XL,1,69.99,0,69.99,E-commerce,Mastercard,Belgique,2022-05-13,France
2024-03-21,QAM-79,Qamis,Qamis Classique,Gris,Unknown,2,39.99,0,39.99,E-commerce,Mastercard,Belgique,2023-07-11,Belgique
2024-06-11,CHE-94,Chechias,Chechia,Noir,M,2,9.49,0,9.49,E-commerce,Google Pay,Belgique,2024-04-05,Belgique
2023-12-12,QAM-51,Qamis,Qamis Classique,Bleu ciel,Unknown,3,39.99,0,39.99,E-commerce,PayPal,Belgique,2024-01-31,France
2024-02-29,CHE-108,Chechias,Chechia,Gris foncé,XL,2,9.49,0,9.49,E-commerce,Apple Pay,Belgique,2024-11-20,France
2023-09-20,LIN-127,Ensembles En Lin,Ensemble en Lin,Beige,L,3,69.99,0,69.99,E-commerce,Google Pay,Belgique,2023-06-19,Belgique
2024-08-18,QAM-55,Qamis,Qamis Classique,Bleu ciel,Unknown,1,39.99,0,39.99,E-commerce,PayPal,Belgique,2023-03-02,Belgique
2024-10-15,QAM-52,Qamis,Qamis Classique,Bleu ciel,Unknown,3,39.99,0,39.99,E-commerce,Google Pay,Belgique,2023-11-03,Pays-Bas
2024-07-01,QAM-22,Qamis,Qamis Classique,Blanc,Unknown,3,39.99,0,39.99,E-commerce,Mastercard,Belgique,2022-12-29,France
2023-05-11,QAM-48,Qamis,Qamis Classique,Bleu ciel,Unknown,1,39.99,0,39.99,E-commerce,Visa,Belgique,2022-03-23,Belgique
2023-02-19,QAM-33,Qamis,Qamis Classique,Noir,Unknown,2,39.99,0,39.99,E-commerce,Visa,Belgique,2022-12-22,France
2025-03-08,LIN-127,Ensembles En Lin,Ensemble en Lin,Beige,L,2,69.99,0,69.99,E-commerce,Google Pay,Belgique,2023-08-12,Belgique
2024-11-23,QAM-84,Qamis,Qamis Classique,Gris,Unknown,3,39.99,0,39.99,E-commerce,Apple Pay,Belgique,2022-10-22,Belgique
2024-10-17,QAM-84,Qamis,Qamis Classique,Gris,Unknown,2,39.99,0,39.99,E-commerce,PayPal,Belgique,2024-12-05,Belgique
2024-10-25,CHE-105,Chechias,Chechia,Gris foncé,S,2,9.49,0,9.49,E-commerce,Mastercard,Belgique,2022-01-17,Belgique
2024-12-08,QAM-34,Qamis,Qamis Classique,Chocolat,Unknown,2,39.99,0,39.99,E-commerce,Google Pay,Belgique,2022-12-26,France
2024-12-02,QAM-15,Qamis,Qamis Classique,Blanc,Unknown,1,39.99,0,39.99,E-commerce,Mastercard,Belgique,2024-05-15,Belgique
2023-03-23,LIN-118,Ensembles En Lin,Ensemble en Lin,Bleu,M,1,69.99,0,69.99,E-commerce,PayPal,Belgique,2023-12-01,Luxembourg
2024-01-12,QAM-80,Qamis,Qamis Classique,Gris,Unknown,2,39.99,0,39.99,E-commerce,Mastercard,Belgique,2023-03-24,Luxembourg
2023-09-28,QAM-24,Qamis,Qamis Classique,Noir,Unknown,2,39.99,0,39.99,E-commerce,PayPal,Belgique,2024-05-05,Belgique
2024-05-25,QAM-60,Qamis,Qamis Classique,Bleu foncé,Unknown,1,39.99,0,39.99,E-commerce,Visa,Belgique,2022-12-31,France
2024-11-01,QAM-50,Qamis,Qamis Classique,Bleu ciel,Unknown,2,39.99,0,39.99,E-commerce,PayPal,Belgique,2023-11-06,France
2024-09-14,QAM-58,Qamis,Qamis Classique,Bleu foncé,Unknown,3,39.99,0,39.99,E-commerce,PayPal,Belgique,2024-10-04,Luxembourg
2023-07-20,QAM-66,Qamis,Qamis Classique,Bleu foncé,Unknown,1,39.99,0,39.99,E-commerce,PayPal,Belgique,2023-04-12,Belgique
2024-07-25,QAM-17,Qamis,Qamis Classique,Blanc,Unknown,1,39.99,0,39.99,E-commerce,PayPal,Belgique,2023-02-18,France
2023-04-04,CHE-90,Chechias,Chechia,Gris clair,M,3,9.49,0,9.49,E-commerce,PayPal,Belgique,2023-08-09,France
2024-11-01,QAM-87,Qamis,Qamis Classique,Gris,Unknown,3,39.99,0,39.99,E-commerce,Mastercard,Belgique,2024-09-20,Belgique
2024-06-18,QAM-65,Qamis,Qamis Classique,Bleu foncé,Unknown,2,39.99,0,39.99,E-commerce,Mastercard,Belgique,2023-07-26,Belgique
2023-02-05,QAM-87,Qamis,Qamis Classique,Gris,Unknown,1,39.99,0,39.99,E-commerce,Visa,Belgique,2022-12-01,France
2024-06-30,QAM-87,Qamis,Qamis Classique,Gris,Unknown,2,39.99,0,39.99,E-commerce,Mastercard,Belgique,2022-02-06,France
2024-08-04,LIN-124,Ensembles En Lin,Ensemble en Lin,Bordeaux,XL,3,69.99,0,69.99,E-commerce,Google Pay,Belgique,2024-09-15,Belgique
2023-10-19,QAM-49,Qamis,Qamis Classique,Bleu ciel,Unknown,2,39.99,0,39.99,E-commerce,Visa,Belgique,2022-10-05,France
2023-01-06,LIN-116,Ensembles En Lin,Ensemble en Lin,Noir,XL,1,69.99,0,69.99,E-commerce,Apple Pay,Belgique,2024-07-04,Belgique
2024-10-05,QAM-79,Qamis,Qamis Classique,Gris,Unknown,2,39.99,0,39.99,E-commerce,Visa,Belgique,2023-04-29,France
2025-02-07,QAM-82,Qamis,Qamis Classique,Gris,Unknown,3,39.99,0,39.99,E-commerce,PayPal,Belgique,2024-01-01,Belgique
2025-01-09,QAM-10,Qamis,Qamis Classique,Beige,Unknown,2,39.99,0,39.99,E-commerce,PayPal,Belgique,2022-07-11,Luxembourg
2023-06-22,QAM-59,Qamis,Qamis Classique,Bleu foncé,Unknown,3,39.99,0,39.99,E-commerce,Mastercard,Belgique,2024-11-06,Belgique
2025-03-25,QAM-6,Qamis,Qamis Classique,Beige,Unknown,1,39.99,0,39.99,E-commerce,Visa,Belgique,2023-06-08,Belgique
2025-02-12,LIN-113,Ensembles En Lin,Ensemble en Lin,Noir,S,2,69.99,0,69.99,E-commerce,Mastercard,Belgique,2024-07-06,Belgique
2023-12-02,LIN-123,Ensembles En Lin,Ensemble en Lin,Bordeaux,L,2,69.99,0,69.99,E-commerce,Apple Pay,Belgique,2023-02-05,Belgique
2023-01-05,QAM-20,Qamis,Qamis Classique,Blanc,Unknown,3,39.99,0,39.99,E-commerce,Visa,Belgique,2024-06-04,France
2023-09-07,CHE-111,Chechias,Chechia,Gris métallisé,L,3,9.49,0,9.49,E-commerce,PayPal,Belgique,2023-12-06,Belgique
2025-04-26,QAM-78,Qamis,Qamis Classique,Gris,Unknown,2,39.99,0,39.99,E-commerce,Visa,Belgique,2022-01-22,Luxembourg
2024-03-19,QAM-10,Qamis,Qamis Classique,Beige,Unknown,1,39.99,0,39.99,E-commerce,Apple Pay,Belgique,2023-04-19,Belgique
2024-11-27,LIN-116,Ensembles En Lin,Ensemble en Lin,Noir,XL,1,69.99,0,69.99,E-commerce,PayPal,Belgique,2022-07-29,Belgique
2024-09-02,LIN-118,Ensembles En Lin,Ensemble en Lin,Bleu,M,3,69.99,0,69.99,E-commerce,PayPal,Belgique,2022-11-02,Belgique
2023-09-27,QAM-45,Qamis,Qamis Classique,Bleu ciel,Unknown,2,39.99,0,39.99,E-commerce,Google Pay,Belgique,2023-12-05,Belgique
2024-08-10,QAM-32,Qamis,Qamis Classique,Noir,Unknown,3,39.99,0,39.99,E-commerce,PayPal,Belgique,2023-11-18,Belgique
2024-03-22,LIN-123,Ensembles En Lin,Ensemble en Lin,Bordeaux,L,1,69.99,0,69.99,E-commerce,Apple Pay,Belgique,2022-10-12,Belgique
2024-07-28,QAM-38,Qamis,Qamis Classique,Chocolat,Unknown,3,39.99,0,39.99,E-commerce,PayPal,Belgique,2023-12-17,France
2023-05-29,QAM-72,Qamis,Qamis Classique,Kaki,Unknown,2,39.99,0,39.99,E-commerce,Apple Pay,Belgique,2024-02-02,Belgique
2024-02-06,QAM-80,Qamis,Qamis Classique,Gris,Unknown,2,39.99,0,39.99,E-commerce,Google Pay,Belgique,2024-08-05,France
2024-11-01,QAM-43,Qamis,Qamis Classique,Chocolat,Unknown,2,39.99,0,39.99,E-commerce,Visa,Belgique,2023-01-16,France
